"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","class weights:","drop out","feature_extraction_config.data.batch_size","feature_extraction_config.data.mask_threshold","feature_extraction_config.data.target_mpp","feature_extraction_config.data.tile_overlap","feature_extraction_config.data.tile_size","feature_extraction_config.model.feature_dim","feature_extraction_config.model.name","hidden_dim","k_folds","lr","nr_epochs","wd","epoch","final_val_HGD_auc","final_val_HGD_f1","final_val_HGD_precision","final_val_HGD_recall","final_val_LGD_auc","final_val_LGD_f1","final_val_LGD_precision","final_val_LGD_recall","final_val_NDBE_auc","final_val_NDBE_f1","final_val_NDBE_precision","final_val_NDBE_recall","final_val_accuracy","fold/convergence_epoch","fold/loss_instability","fold/val_accuracy","summary/mean_convergence_epoch","summary/mean_loss_instability","summary/mean_val_accuracy","summary/val_accuracy_variance","train_accuracy_epoch","train_accuracy_step","train_loss_epoch","train_loss_step","trainer/global_step","val_accuracy","val_loss"
"convmetrics_Pathologist_6_fold_5","finished","-","","","2025-05-05T13:46:49.000Z","25064","","1","[0.5923566818237305,0.853210985660553,7.153846263885498]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.96875","0.5","0.6666666865348816","0.4000000059604645","0.7344537973403931","0.6875","0.7333333492279053","0.6470588445663452","0.7905982732772827","0.7272727489471436","0.6666666865348816","0.800000011920929","0.695652186870575","7","0.1999250517976809","0","45.77483443708609","NaN","0.17218543046357615","0.14253760799964912","0.9784946441650392","1","0.09545964002609252","0.02114024758338928","41850","0.695652186870575","0.9041399359703064"
"convmetrics_Pathologist_6_fold_4","finished","-","","","2025-05-05T13:46:34.000Z","24835","","1","[0.6200000047683716,0.8230088353157043,5.8125]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9850746393203736","0","0","0","0.8615384697914124","0.7241379022598267","0.75","0.699999988079071","0.8885135054588318","0.8205128312110901","0.7804877758026123","0.8648648858070374","0.7681159377098083","14","0.2698315944455652","0","74.09933774834437","NaN","0","0","0.9534050226211548","1","0.16875582933425903","0.0061148228123784065","41850","0.7681159377098083","0.4643099009990692"
"convmetrics_Pathologist_6_fold_3","finished","-","","","2025-05-05T13:46:20.000Z","24598","","1","[0.6525821685791016,0.7533875107765198,7.128205299377441]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8984615206718445","0.5","0.6666666865348816","0.4000000059604645","0.843999981880188","0.6829268336296082","0.6666666865348816","0.699999988079071","0.9048888683319092","0.901098906993866","0.8913043737411499","0.9111111164093018","0.8142856955528259","6","0.2421443861328536","0","53.10596026490066","NaN","0.5496688741721855","0.24753300293846753","0.9676259160041808","1","0.1527215987443924","0.4557494521141052","41700","0.8142856955528259","0.4873163998126984"
"convmetrics_Pathologist_6_fold_2","finished","-","","","2025-05-05T13:46:06.000Z","24360","","1","[0.6177777647972107,0.8348348140716553,5.450980186462402]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.95652174949646","0","0","0","0.9300987124443054","0.7931034564971924","0.8846153616905212","0.71875","0.9508599638938904","0.875","0.8139534592628479","0.945945918560028","0.8285714387893677","30","0.32988570058823624","1","79.86092715231788","NaN","0.9933774834437086","0.0065786588307530395","0.9784172773361206","1","0.14897936582565308","0.06563934683799744","41700","0.8142856955528259","0.3902418315410614"
"convmetrics_Pathologist_6_fold_1","finished","-","","","2025-05-05T13:45:52.000Z","24130","","1","[0.6219239234924316,0.7988505959510803,7.128205299377441]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8799999952316284","0","0","0","0.8819983005523682","0.7272727489471436","0.7142857313156128","0.7407407164573669","0.9136512875556946","0.8500000238418579","0.8095238208770752","0.8947368264198303","0.7714285850524902","9","0.14567662610563506","0","62.49006622516556","NaN","0.006622516556291391","0.006578658830753039","0.971222996711731","1","0.13436566293239594","0.1456955224275589","41700","0.8285714387893677","0.4821718633174896"
"convmetrics_Pathologist_5_fold_5","finished","-","","","2025-05-05T13:45:27.000Z","23897","","1","[0.7136150002479553,0.8444444537162781,2.41269850730896]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8892045617103577","0.5","0.800000011920929","0.3636363744735718","0.8152958154678345","0.746268630027771","0.7352941036224365","0.7575757503509521","0.8973606824874878","0.8059701323509216","0.75","0.8709677457809448","0.746666669845581","5","0.2061914600760835","0","73.48344370860927","NaN","0.12582781456953643","0.10999517565019076","0.9605262875556946","1","0.154096782207489","0.05385874584317207","45600","0.6800000071525574","0.9427582025527954"
"convmetrics_Pathologist_5_fold_4","finished","-","","","2025-05-05T13:45:12.000Z","23643","","1","[0.753731369972229,0.8015872836112976,2.34883713722229]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9378787875175476","0.4285714328289032","0.75","0.30000001192092896","0.8027210831642151","0.688524603843689","0.6176470518112183","0.7777777910232544","0.9133749008178712","0.8571428656578064","0.8684210777282715","0.8461538553237915","0.75","11","0.2677649348574569","1","72.66225165562913","NaN","0.8741721854304636","0.1099951756501908","0.9504950642585754","1","0.20516112446784973","0.009704909287393091","45450","0.7631579041481018","0.7534558176994324"
"convmetrics_Pathologist_5_fold_3","finished","-","","","2025-05-05T13:44:56.000Z","23394","","1","[0.7372262477874756,0.8145161271095276,2.404761791229248]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9692307710647584","0.625","1","0.4545454680919647","0.7997065186500549","0.6315789222717285","0.6428571343421936","0.6206896305084229","0.9027777910232544","0.7848101258277893","0.7209302186965942","0.8611111044883728","0.7105262875556946","23","0.3287673055676379","1","84.21854304635761","NaN","0.6887417218543046","0.21437656243147232","0.9537953734397888","1","0.18990185856819153","0.05128993093967438","45450","0.7105262875556946","0.635871171951294"
"convmetrics_Pathologist_5_fold_2","finished","-","","","2025-05-05T13:44:42.000Z","23140","","1","[0.7426470518112183,0.8278688788414001,2.2444443702697754]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8952205777168274","0","0","0","0.7677419185638428","0.6567164063453674","0.6111111044883728","0.7096773982048035","0.8814969062805176","0.8157894611358643","0.7948718070983887","0.837837815284729","0.6973684430122375","6","0.25869410779229085","1","71.76821192052981","NaN","0.9735099337748344","0.025788342616551906","0.9471946954727172","1","0.1963220089673996","0.07296954840421677","45450","0.6973684430122375","0.8725066184997559"
"convmetrics_Pathologist_5_fold_1","finished","-","","","2025-05-05T13:44:26.000Z","22883","","1","[0.7062937021255493,0.8416666388511658,2.5250000953674316]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9316239356994628","0.375","1","0.2307692319154739","0.8167724013328552","0.701298713684082","0.6136363744735718","0.8181818127632141","0.9137681126594543","0.7796609997749329","0.7931034564971924","0.7666666507720947","0.6973684430122375","32","0.31404502603995627","1","78.8476821192053","NaN","0.9602649006622516","0.03815622121836762","0.9273927211761476","0","0.22287458181381223","1.233091950416565","45450","0.7368420958518982","0.7577016353607178"
"convmetrics_Pathologist_4_fold_5","finished","-","","","2025-05-05T13:43:55.000Z","22634","","1","[0.7511961460113525,0.8395721912384033,2.0933332443237305]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9339712858200072","0.6285714507102966","0.8461538553237915","0.5","0.8064911365509033","0.7422680258750916","0.7058823704719543","0.782608687877655","0.9270708560943604","0.8823529481887817","0.849056601524353","0.918367326259613","0.7863247990608215","9","0.2209461764104696","1","70.17218543046357","NaN","0.9602649006622516","0.03815622121836762","0.9554139971733092","1","0.17826545238494873","0.5865152478218079","70650","0.7094017267227173","0.7661438584327698"
"convmetrics_Pathologist_4_fold_4","finished","-","","","2025-05-05T13:43:35.000Z","22257","","1","[0.7929292917251587,0.8134714961051941,1.962499976158142]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8864706158638","0.5625","0.6000000238418579","0.529411792755127","0.8233765959739685","0.675000011920929","0.675000011920929","0.675000011920929","0.9008771777153016","0.8524590134620667","0.8387096524238586","0.8666666746139526","0.752136766910553","10","0.29196471074689845","0","71.49668874172185","NaN","0.046357615894039736","0.044208587342660415","0.9384288787841796","1","0.20331239700317383","0.026071790605783463","70650","0.7008547186851501","0.8241605162620544"
"convmetrics_Pathologist_4_fold_3","finished","-","","","2025-05-05T13:43:14.000Z","21877","","1","[0.7642276287078857,0.8561019897460938,1.9105690717697144]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8983818888664246","0.5","0.5384615659713745","0.46666666865348816","0.9055882096290588","0.7628865838050842","0.7872340679168701","0.7400000095367432","0.9634252786636353","0.8828828930854797","0.8448275923728943","0.9245283007621764","0.7881355881690979","23","0.3490649735880782","1","90.03311258278146","NaN","0.6423841059602649","0.22972676636989597","0.9404255151748656","1","0.2317165583372116","0.5195233225822449","70500","0.7627118825912476","0.5871977210044861"
"convmetrics_Pathologist_4_fold_2","finished","-","","","2025-05-05T13:42:54.000Z","21496","","1","[0.7355242371559143,0.8655617237091064,2.061403512954712]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9587628841400146","0.8108108043670654","0.9375","0.7142857313156128","0.8927738666534424","0.8349514603614807","0.843137264251709","0.8269230723381042","0.955251157283783","0.875","0.8235294222831726","0.9333333373069764","0.8474576473236084","5","0.494873367702112","1","104.54966887417218","NaN","0.9933774834437086","0.0065786588307530395","0.936170220375061","1","0.23754283785820007","0.22240541875362396","70500","0.8135592937469482","0.5428044199943542"
"convmetrics_Pathologist_4_fold_1","finished","-","","","2025-05-05T13:42:33.000Z","21097","","1","[0.7568438053131104,0.8333333134651184,2.0888888835906982]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.966856062412262","0.5882353186607361","0.8333333134651184","0.4545454680919647","0.7573820352554321","0.6593406796455383","0.6521739363670349","0.6666666865348816","0.9022534489631652","0.8468468189239502","0.7833333611488342","0.9215686321258544","0.7372881174087524","11","0.3380468171450154","1","77.40397350993378","NaN","0.847682119205298","0.1291171439849129","0.9234042763710022","1","0.22593975067138672","0.1066056191921234","70500","0.7203390002250671","0.7561303377151489"
"convmetrics_Pathologist_3_fold_5","finished","-","","","2025-05-05T13:41:52.000Z","20733","","1","[0.7203980088233948,0.8321838974952698,2.4377105236053467]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9762580394744872","0.8333333134651184","0.7142857313156128","1","0.8838974833488464","0.7862069010734558","0.9047619104385376","0.6951219439506531","0.9509665966033936","0.8645161390304565","0.8170731663703918","0.91780823469162","0.8277778029441833","36","0.3532886762770118","1","76.91390728476821","NaN","0.9933774834437086","0.0065786588307530395","0.9350828528404236","1","0.2012793570756912","0.00429149204865098","108600","0.7833333611488342","0.6964197754859924"
"convmetrics_Pathologist_3_fold_4","finished","-","","","2025-05-05T13:41:23.000Z","20168","","1","[0.7484471797943115,0.7927631735801697,2.4845361709594727]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9345839619636536","0.7118644118309021","0.65625","0.7777777910232544","0.8188443779945374","0.671875","0.7166666388511658","0.6323529481887817","0.9193390607833862","0.8342857360839844","0.8202247023582458","0.8488371968269348","0.7569060921669006","10","0.4626842008429397","1","73.12582781456953","NaN","0.9933774834437086","0.0065786588307530395","0.9280774593353271","1","0.23537375032901764","0.014334209263324738","108450","0.7845304012298584","0.7058489918708801"
"convmetrics_Pathologist_3_fold_3","finished","-","","","2025-05-05T13:40:50.000Z","19610","","1","[0.7325227856636047,0.8368055820465088,2.2735848426818848]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9038854837417604","0.5853658318519592","0.52173912525177","0.6666666865348816","0.8892979621887207","0.7947019934654236","0.89552241563797","0.7142857313156128","0.94403076171875","0.9058823585510254","0.8461538553237915","0.9746835231781006","0.8232043981552124","18","0.31356972840792047","1","80.11920529801324","NaN","0.9602649006622516","0.03815622121836762","0.9405255913734436","1","0.2003879547119141","0.0024067978374660015","108450","0.7845304012298584","0.6585109829902649"
"convmetrics_Pathologist_3_fold_2","finished","-","","","2025-05-05T13:40:20.000Z","19049","","1","[0.7392638325691223,0.8006644248962402,2.5104167461395264]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.935574233531952","0.6769230961799622","0.5945945978164673","0.7857142686843872","0.8483994603157043","0.6880000233650208","0.7962962985038757","0.6056337952613831","0.9411184787750244","0.8837209343910217","0.8444444537162781","0.9268292784690856","0.7790055274963379","21","0.4506722935963639","1","65.96688741721854","NaN","0.9933774834437086","0.0065786588307530395","0.9363762140274048","1","0.2251320630311966","0.26014769077301025","108450","0.7569060921669006","0.7153568863868713"
"convmetrics_Pathologist_3_fold_1","finished","-","","","2025-05-05T13:39:51.000Z","18485","","1","[0.753125011920929,0.7901639342308044,2.459183692932129]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9349876046180724","0.6181818246841431","0.5862069129943848","0.6538461446762085","0.8372610807418823","0.671999990940094","0.7241379022598267","0.6268656849861145","0.9534457325935364","0.8901098966598511","0.8617021441459656","0.9204545617103576","0.7734806537628174","7","0.2303325002048498","1","87.43708609271523","NaN","0.9006622516556292","0.08946976009824129","0.954356849193573","1","0.1808888763189316","0.041987888514995575","108450","0.7182320356369019","0.9042466878890992"
"convmetrics_Pathologist_2_fold_5","finished","-","","","2025-05-05T13:38:56.000Z","17906","","1","[0.6697080135345459,0.8635293841362,2.8671875]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9474022388458252","0.6666666865348816","0.6774193644523621","0.65625","0.9042090177536012","0.7830188870429993","0.7830188870429993","0.7830188870429993","0.9486935138702391","0.8872727155685425","0.8840579986572266","0.8905109763145447","0.8218181729316711","6","0.43609424834405747","1","37.65562913907285","NaN","0.9801324503311258","0.019472830139028983","0.95004540681839","1","0.15102426707744598","0.010008390061557291","165150","0.7963636517524719","0.6563039422035217"
"convmetrics_Pathologist_2_fold_4","finished","-","","","2025-05-05T13:38:15.000Z","17018","","1","[0.6808905601501465,0.8398169279098511,2.936000108718872]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9483333230018616","0.7076923251152039","0.7666666507720947","0.6571428775787354","0.9084871411323548","0.7978141903877258","0.8202247023582458","0.7765957713127136","0.9461612105369568","0.9271523356437684","0.8974359035491943","0.9589040875434875","0.8581818342208862","35","0.5010780771818045","1","49.94039735099338","NaN","0.9536423841059604","0.044208587342660415","0.945504069328308","1","0.1700371950864792","0.00020847533596679568","165150","0.8327272534370422","0.5790344476699829"
"convmetrics_Pathologist_2_fold_3","finished","-","","","2025-05-05T13:37:31.000Z","16137","","1","[0.6624549031257629,0.8907766938209534,2.7185184955596924]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9718400239944458","0.800000011920929","0.8999999761581421","0.7200000286102295","0.913165271282196","0.8185654282569885","0.8220338821411133","0.8151260614395142","0.9527141451835632","0.8731343150138855","0.8540145754814148","0.8931297659873962","0.8436363339424133","9","0.4647971304450131","1","58.3046357615894","NaN","0.9933774834437086","0.0065786588307530395","0.95004540681839","1","0.17987942695617676","0.001352706109173596","165150","0.8436363339424133","0.4707295298576355"
"convmetrics_Pathologist_2_fold_2","finished","-","","","2025-05-05T13:36:50.000Z","15260","","1","[0.6672727465629578,0.8655660152435303,2.889763832092285]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9402704834938048","0.6769230961799622","0.6875","0.6666666865348816","0.880562961101532","0.7751196026802063","0.7941176295280457","0.7570093274116516","0.9479894042015076","0.9057971239089966","0.8865247964859009","0.92592591047287","0.8290908932685852","28","0.4149339977469329","1","47.32450331125827","NaN","0.9933774834437086","0.0065786588307530395","0.945504069328308","1","0.17529429495334625","0.15943162143230438","165150","0.8218181729316711","0.48801714181900024"
"convmetrics_Pathologist_2_fold_1","finished","-","","","2025-05-05T13:36:06.000Z","14382","","1","[0.6678810119628906,0.8607198596000671,2.933333396911621]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9568464756011964","0.688524603843689","0.807692289352417","0.6000000238418579","0.8665552735328674","0.7567567825317383","0.7179487347602844","0.800000011920929","0.9314075708389282","0.8698884844779968","0.8796992301940918","0.8602941036224365","0.804347813129425","15","0.4700885028951598","1","53.42384105960265","NaN","0.9735099337748344","0.025788342616551906","0.949999988079071","1","0.17414774000644684","0.12080532312393188","165000","0.8079710006713867","0.6018924713134766"
"convmetrics_Pathologist_1_fold_5","finished","-","","","2025-05-05T13:35:20.000Z","13478","","1","[0.6446446180343628,0.9173789024353028,2.7878787517547607]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9405381679534912","0.5185185074806213","0.6363636255264282","0.4375","0.8765000104904175","0.7130434513092041","0.7454545497894287","0.6833333373069763","0.9373433589935304","0.8764045238494873","0.8297872543334961","0.9285714030265808","0.7875000238418579","14","0.2810950551406808","1","70.49668874172185","NaN","0.7350993377483444","0.19472830139028988","0.9611801505088806","1","0.1568271368741989","0.004006930161267519","96600","0.7437499761581421","0.7368279695510864"
"convmetrics_Pathologist_1_fold_4","finished","-","","","2025-05-05T13:34:47.000Z","12969","","1","[0.6360039710998535,0.9318840503692628,2.8201754093170166]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9738562107086182","0.6666666865348816","0.7692307829856873","0.5882353186607361","0.8263530731201172","0.71074378490448","0.7543859481811523","0.671875","0.8958333134651184","0.8538011908531189","0.8021978139877319","0.912500023841858","0.782608687877655","20","0.3464525718397903","1","70.71523178807946","NaN","0.9933774834437086","0.0065786588307530395","0.9486780762672424","1","0.20397324860095975","0.008892576210200787","96450","0.7515528202056885","0.6978768110275269"
"convmetrics_Pathologist_1_fold_3","finished","-","","","2025-05-05T13:34:13.000Z","12458","","1","[0.6378968358039856,0.9278499484062196,2.8201754093170166]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8794934749603271","0.4545454680919647","1","0.29411765933036804","0.8636216521263123","0.7716535329818726","0.765625","0.7777777910232544","0.910185158252716","0.8901734352111816","0.8369565010070801","0.9506173133850098","0.8136646151542664","37","0.5033409219459364","1","77.99337748344371","NaN","0.4768211920529801","0.2494627428621552","0.9377915859222412","1","0.2186814248561859","0.07775262743234634","96450","0.7763975262641907","0.7134032845497131"
"convmetrics_Pathologist_1_fold_2","finished","-","","","2025-05-05T13:33:38.000Z","11971","","1","[0.6455823183059692,0.904360055923462,2.8963963985443115]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9318013191223145","0.4285714328289032","0.6666666865348816","0.31578946113586426","0.8110661506652832","0.6610169410705566","0.6393442749977112","0.6842105388641357","0.9095975160598756","0.8636363744735718","0.8351648449897766","0.8941176533699036","0.7515528202056885","35","0.35090743511206746","1","68.6158940397351","NaN","0.5298013245033113","0.24911188105784832","0.9533436894416808","1","0.1730348765850067","0.02645602822303772","96450","0.7329192757606506","0.7783946394920349"
"convmetrics_Pathologist_1_fold_1","finished","-","","","2025-05-05T13:26:28.000Z","11884","","1","[0.6494949460029602,0.8784152865409851,3.1062800884246826]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.952250599861145","0.6285714507102966","1","0.4583333432674408","0.8407207131385803","0.6857143044471741","0.6545454263687134","0.7200000286102295","0.9346070289611816","0.8901098966598511","0.8526315689086914","0.931034505367279","0.7950310707092285","16","0.2732267944616229","1","78.64900662251655","NaN","0.7350993377483444","0.19472830139028988","0.9533436894416808","1","0.18743139505386353","0.03560243919491768","96450","0.7639751434326172","0.6604107022285461"
"Pathologist_20_fold_5","finished","-","","","2025-05-01T22:16:08.000Z","356","","1","[0.5775400996208191,0.931034505367279,5.142857074737549]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9504504799842834","0.5454545617103577","0.6000000238418579","0.5","0.7952480912208557","0.5660377144813538","0.5769230723381042","0.5555555820465088","0.8588007688522339","0.8125","0.795918345451355","0.8297872543334961","0.7124999761581421","","","","","","","","0.9629629850387572","1","0.1434844732284546","0.006424606777727604","48600","0.6875","1.1189019680023191"
"Pathologist_20_fold_4","finished","-","","","2025-05-01T22:10:09.000Z","358","","1","[0.5493197441101074,1.0062304735183716,5.383333206176758]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.92471045255661","0.4000000059604645","0.6666666865348816","0.2857142984867096","0.874691367149353","0.71875","0.8214285969734192","0.6388888955116272","0.9198286533355712","0.8181818127632141","0.7200000286102295","0.9473684430122375","0.7530864477157593","","","","","","","","0.9287925958633424","0","0.25313159823417664","0.8579918146133423","48450","0.7530864477157593","0.6231068968772888"
"Pathologist_20_fold_3","finished","-","","","2025-05-01T22:04:12.000Z","356","","1","[0.5757575631141663,0.9444444179534912,4.89393949508667]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.907894730567932","0.3333333432674408","1","0.20000000298023224","0.8673740029335022","0.692307710647583","0.782608687877655","0.6206896305084229","0.9292865991592408","0.8653846383094788","0.7894737124443054","0.957446813583374","0.790123462677002","","","","","","","","0.9164086580276488","1","0.24550431966781616","0.1157992258667946","48450","0.7777777910232544","0.5363313555717468"
"Pathologist_20_fold_2","finished","-","","","2025-05-01T21:58:17.000Z","354","","1","[0.6048688888549805,0.8682795763015747,5.126984119415283]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9377777576446532","0.25","0.5","0.1666666716337204","0.8463497161865234","0.5641025900840759","0.550000011920929","0.5789473652839661","0.9057142734527588","0.886956512928009","0.8644067645072937","0.9107142686843872","0.7777777910232544","","","","","","","","0.925696611404419","1","0.2563703656196594","0.0750429555773735","48450","0.8024691343307495","0.4768392741680145"
"Pathologist_20_fold_1","finished","-","","","2025-05-01T21:52:14.000Z","361","","1","[0.5726950168609619,0.9699699878692628,4.486111164093018]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.935897409915924","0.5","1","0.3333333432674408","0.7710459232330322","0.5555555820465088","0.6818181872367859","0.46875","0.798757791519165","0.7884615659713745","0.7068965435028076","0.8913043737411499","0.7037037014961243","","","","","","","","0.9442724585533142","1","0.2075318843126297","0.7153777480125427","48450","0.7160493731498718","0.9944238662719728"
"Pathologist_19_fold_5","finished","-","","","2025-05-01T21:42:13.000Z","590","","1","[0.6782496571540833,0.7912912964820862,3.818840503692627]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8642987012863159","0.375","0.4285714328289032","0.3333333432674408","0.8561747074127197","0.7368420958518982","0.7446808218955994","0.7291666865348816","0.9122806787490844","0.887417197227478","0.8701298832893372","0.9054054021835328","0.8015267252922058","","","","","","","","0.929791271686554","1","0.23320339620113373","0.13269370794296265","79050","0.8091602921485901","0.606210470199585"
"Pathologist_19_fold_4","finished","-","","","2025-05-01T21:32:16.000Z","595","","1","[0.634175717830658,0.8569105863571167,3.9037036895751953]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8454545736312866","0.3636363744735718","0.3333333432674408","0.4000000059604645","0.857109546661377","0.7603305578231812","0.8214285969734192","0.7076923251152039","0.92595237493515","0.8571428656578064","0.8095238208770752","0.9107142686843872","0.7709923386573792","","","","","","","","0.9392789602279664","1","0.22121132910251615","0.14620341360569","79050","0.7404580116271973","0.76469886302948"
"Pathologist_19_fold_3","finished","-","","","2025-05-01T21:22:23.000Z","592","","1","[0.671775221824646,0.8117284178733826,3.5782313346862793]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9285714030265808","0.5882353186607361","0.4545454680919647","0.8333333134651184","0.851377010345459","0.7524752616882324","0.8085106611251831","0.7037037014961243","0.8770833611488342","0.835616409778595","0.8243243098258972","0.8472222089767456","0.7878788113594055","","","","","","","","0.946768045425415","1","0.2158268541097641","0.37522539496421814","78900","0.7575757503509521","0.7625371813774109"
"Pathologist_19_fold_2","finished","-","","","2025-05-01T21:12:27.000Z","594","","1","[0.6566791534423828,0.8117284178733826,4.077519416809082]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9111111164093018","0.4615384638309479","0.4285714328289032","0.5","0.8855650424957275","0.7272727489471436","0.800000011920929","0.6666666865348816","0.9364095330238342","0.8633093237876892","0.8219178318977356","0.9090909361839294","0.7727272510528564","","","","","","","","0.9391635060310364","1","0.22522903978824615","0.0006550788530148566","78900","0.7878788113594055","0.6112838387489319"
"Pathologist_19_fold_1","finished","-","","","2025-05-01T21:02:14.000Z","611","","1","[0.6542288661003113,0.7933635115623474,4.738738536834717]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8942494988441467","0.5517241358757019","0.7272727489471436","0.4444444477558136","0.7885419130325317","0.7254902124404907","0.698113203048706","0.7551020383834839","0.8932262063026428","0.8721804618835449","0.8529411554336548","0.892307698726654","0.7803030014038086","","","","","","","","0.9201520681381226","1","0.23970896005630493","0.5441447496414185","78900","0.7651515007019043","0.6949084997177124"
"Pathologist_18_fold_5","finished","-","","","2025-05-01T20:59:05.000Z","177","","1","[0.8494623899459839,0.7523809671401978,2.0256409645080566]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8666666746139526","0.6000000238418579","0.5454545617103577","0.6666666865348816","0.741847813129425","0.5161290168762207","0.5333333611488342","0.5","0.8971428275108337","0.6666666865348816","0.692307710647583","0.6428571343421936","0.5897436141967773","","","","","","","","0.9430379867553712","1","0.26094695925712585","0.09475518018007278","23700","0.6153846383094788","0.8211989998817444"
